accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity
-0.26757812,-0.9446411,0.21575928,0.65625,-0.296875,0.21875,Sitting Normal
-0.2692871,-0.9470825,0.22503662,1.03125,-0.4375,0.203125,Sitting Normal
-0.26171875,-0.94366455,0.21185303,0.03125,-0.09375,0.125,Sitting Normal
-0.2631836,-0.9561157,0.22454834,1.6875,-0.34375,0.140625,Sitting Normal
-0.26513672,-0.95269775,0.2111206,-0.296875,-0.65625,0.453125,Sitting Normal
-0.2607422,-0.93756104,0.21014404,-1.140625,-0.390625,-0.546875,Sitting Normal
-0.2770996,-0.94317627,0.22821045,1.640625,-0.265625,0.375,Sitting Normal
-0.2626953,-0.9656372,0.21820068,-0.421875,-0.40625,0.4375,Sitting Normal
-0.2680664,-0.94073486,0.21942139,-0.609375,-0.90625,-0.296875,Sitting Normal
-0.27124023,-0.94244385,0.22381592,0.375,0.4375,0.328125,Sitting Normal
-0.26586914,-0.94537354,0.22845459,0.46875,-0.8125,0.25,Sitting Normal
-0.26733398,-0.9517212,0.22064209,0.625,-0.765625,0.3125,Sitting Normal
-0.2602539,-0.942688,0.21282959,-0.015625,-0.25,0.078125,Sitting Normal
-0.27001953,-0.9429321,0.22235107,0.890625,-0.03125,0.203125,Sitting Normal
-0.26879883,-0.94659424,0.21942139,0.625,-0.40625,0.671875,Sitting Normal
-0.26611328,-0.93951416,0.2062378,-0.359375,-1.015625,-0.140625,Sitting Normal
-0.26000977,-0.942688,0.21942139,0.765625,-0.234375,0.078125,Sitting Normal
-0.26782227,-0.9507446,0.21356201,0.625,-0.390625,0.328125,Sitting Normal
-0.26123047,-0.94976807,0.21551514,0.171875,-0.484375,0.140625,Sitting Normal
-0.26464844,-0.9446411,0.2164917,0.5625,-0.28125,0.234375,Sitting Normal
-0.2631836,-0.9475708,0.21502686,0.28125,-0.140625,0.203125,Sitting Normal
-0.27246094,-0.95513916,0.2098999,0.390625,-0.34375,0.21875,Sitting Normal
-0.26220703,-0.95025635,0.21453857,0.390625,-0.28125,0.109375,Sitting Normal
-0.25830078,-0.94732666,0.21429443,0.234375,-0.453125,0.328125,Sitting Normal
-0.2602539,-0.9468384,0.21258545,0.578125,-0.265625,0.328125,Sitting Normal
-0.26171875,-0.94537354,0.2086792,0.421875,-0.375,0.453125,Sitting Normal
-0.26391602,-0.9495239,0.2098999,0.484375,-0.375,0.171875,Sitting Normal
-0.2614746,-0.9446411,0.20257568,0.75,-0.53125,0.296875,Sitting Normal
-0.26000977,-0.9314575,0.21380615,2.140625,-0.546875,-0.046875,Sitting Normal
-0.26733398,-0.956604,0.21356201,1.9375,-0.328125,0.765625,Sitting Normal
-0.27026367,-0.94073486,0.19671631,-0.640625,-0.09375,-0.015625,Sitting Normal
-0.26708984,-0.940979,0.20697021,0.46875,-0.421875,-0.375,Sitting Normal
-0.26757812,-0.95635986,0.21746826,1.0625,-0.1875,0.625,Sitting Normal
-0.26000977,-0.95391846,0.20697021,-1.3125,-0.921875,-0.21875,Sitting Normal
-0.26831055,-0.9348755,0.20672607,0.1875,0.015625,0.125,Sitting Normal
-0.26513672,-0.9439087,0.20599365,0.1875,-0.234375,0.34375,Sitting Normal
-0.27026367,-0.94854736,0.2098999,0.703125,-0.765625,0.09375,Sitting Normal
-0.26342773,-0.94415283,0.20501709,0.390625,0.0,0.5625,Sitting Normal
-0.2602539,-0.94488525,0.20379639,0.109375,-0.46875,-0.21875,Sitting Normal
-0.26635742,-0.95025635,0.2140503,1.09375,-0.25,0.375,Sitting Normal
-0.27075195,-0.9505005,0.19989014,-0.265625,-0.640625,0.40625,Sitting Normal
-0.2602539,-0.9414673,0.20159912,-0.109375,-0.8125,-0.21875,Sitting Normal
-0.25927734,-0.94610596,0.20404053,0.671875,-0.25,0.453125,Sitting Normal
-0.26635742,-0.94732666,0.20037842,0.015625,-0.53125,0.265625,Sitting Normal
-0.25952148,-0.94195557,0.20062256,0.5,-0.390625,0.234375,Sitting Normal
-0.26171875,-0.9495239,0.20062256,0.4375,-0.34375,0.1875,Sitting Normal
-0.26367188,-0.9512329,0.20379639,0.359375,-0.3125,0.03125,Sitting Normal
-0.26538086,-0.9456177,0.2111206,0.453125,-0.21875,0.21875,Sitting Normal
-0.26000977,-0.94854736,0.20672607,0.640625,-0.171875,0.234375,Sitting Normal
-0.26708984,-0.9468384,0.199646,0.265625,-0.46875,0.125,Sitting Normal
-0.26416016,-0.94732666,0.20233154,0.390625,-0.28125,0.125,Sitting Normal
-0.2631836,-0.9475708,0.20379639,0.3125,-0.171875,0.21875,Sitting Normal
-0.26904297,-0.95147705,0.20281982,0.234375,-0.5,0.328125,Sitting Normal
-0.2619629,-0.9507446,0.20477295,0.1875,-0.453125,0.078125,Sitting Normal
-0.26342773,-0.9578247,0.19744873,-0.4375,-0.359375,0.375,Sitting Normal
-0.25756836,-0.940979,0.2164917,0.953125,-0.375,-0.234375,Sitting Normal
-0.26245117,-0.9495239,0.20184326,0.203125,-0.671875,0.578125,Sitting Normal
-0.26293945,-0.9480591,0.19281006,-1.46875,-0.046875,-0.125,Sitting Normal
-0.27172852,-0.94366455,0.20941162,0.8125,-0.75,-0.03125,Sitting Normal
-0.2631836,-0.9668579,0.20672607,0.234375,-0.203125,0.46875,Sitting Normal
-0.26586914,-0.9512329,0.20233154,-1.125,-0.90625,-0.1875,Sitting Normal
-0.26220703,-0.94854736,0.2074585,0.609375,0.0625,0.421875,Sitting Normal
-0.26513672,-0.9421997,0.20379639,-0.015625,-0.59375,0.28125,Sitting Normal
-0.2590332,-0.9553833,0.20501709,0.984375,-1.125,0.421875,Sitting Normal
-0.2614746,-0.9522095,0.20135498,-0.015625,0.09375,0.4375,Sitting Normal
-0.2631836,-0.94415283,0.20062256,0.0,-0.5,0.15625,Sitting Normal
-0.26000977,-0.9573364,0.20892334,0.890625,-0.203125,0.734375,Sitting Normal
-0.26611328,-0.95684814,0.19989014,-0.65625,-0.546875,0.234375,Sitting Normal
-0.26342773,-0.9446411,0.20501709,0.15625,-0.421875,0.203125,Sitting Normal
-0.25634766,-0.9468384,0.19915771,-0.453125,-0.390625,0.265625,Sitting Normal
-0.26367188,-0.942688,0.20501709,-1.171875,-0.609375,0.0,Sitting Normal
-0.25732422,-0.944397,0.20697021,-0.109375,-0.390625,0.234375,Sitting Normal
-0.2619629,-0.95269775,0.20965576,-0.28125,-0.359375,0.21875,Sitting Normal
-0.25683594,-0.9492798,0.20574951,-0.34375,-0.359375,0.328125,Sitting Normal
-0.26831055,-0.94122314,0.20501709,-0.265625,-0.578125,0.046875,Sitting Normal
-0.25708008,-0.94659424,0.2074585,-0.65625,-0.71875,0.0,Sitting Normal
-0.2680664,-0.94317627,0.2098999,-0.671875,-0.5625,0.234375,Sitting Normal
-0.2607422,-0.9522095,0.21282959,-0.5625,-0.546875,0.171875,Sitting Normal
-0.26879883,-0.944397,0.21185303,-0.921875,-0.640625,-0.03125,Sitting Normal
-0.26367188,-0.9439087,0.2140503,-0.609375,-0.6875,-0.078125,Sitting Normal
-0.2614746,-0.9421997,0.20941162,-1.6875,-0.078125,0.03125,Sitting Normal
-0.26416016,-0.9570923,0.22235107,-0.203125,-0.78125,0.0,Sitting Normal
-0.2685547,-0.9456177,0.20477295,-0.78125,-0.65625,0.359375,Sitting Normal
-0.2590332,-0.9421997,0.21331787,-0.59375,-0.375,-0.171875,Sitting Normal
-0.26708984,-0.9500122,0.22283936,-0.3125,-0.65625,0.28125,Sitting Normal
-0.26171875,-0.95147705,0.22503662,-1.140625,-1.109375,0.046875,Sitting Normal
-0.26538086,-0.94122314,0.21844482,-1.28125,-0.671875,-0.15625,Sitting Normal
-0.265625,-0.94903564,0.22698975,-0.671875,-0.125,0.21875,Sitting Normal
-0.26782227,-0.94610596,0.23114014,-0.15625,-0.703125,0.015625,Sitting Normal
-0.26513672,-0.95513916,0.21917725,-0.40625,-0.796875,0.265625,Sitting Normal
-0.25512695,-0.93536377,0.22235107,-1.03125,-0.625,-0.28125,Sitting Normal
-0.26708984,-0.94659424,0.230896,-0.734375,-0.125,0.078125,Sitting Normal
-0.26757812,-0.9417114,0.22869873,-0.6875,-0.765625,0.234375,Sitting Normal
-0.26660156,-0.9385376,0.22406006,-1.078125,-1.203125,-0.234375,Sitting Normal
-0.26733398,-0.94537354,0.230896,-0.65625,-0.96875,-0.03125,Sitting Normal
-0.27026367,-0.9434204,0.23260498,-0.46875,-0.953125,-0.109375,Sitting Normal
-0.26879883,-0.9505005,0.2267456,0.203125,-0.546875,0.171875,Sitting Normal
-0.26513672,-0.9390259,0.22894287,0.03125,-0.578125,0.109375,Sitting Normal
-0.27270508,-0.94122314,0.23236084,0.0625,-0.71875,0.03125,Sitting Normal
-0.27270508,-0.9446411,0.22821045,0.046875,-0.71875,0.015625,Sitting Normal
-0.2680664,-0.94317627,0.23260498,0.21875,-0.4375,0.0625,Sitting Normal
-0.26538086,-0.9451294,0.23529053,0.015625,-0.28125,0.25,Sitting Normal
-0.2697754,-0.9456177,0.22869873,0.15625,-0.546875,0.234375,Sitting Normal
-0.26782227,-0.94488525,0.23236084,-0.03125,-0.65625,0.015625,Sitting Normal
-0.26757812,-0.9553833,0.21844482,0.03125,-0.53125,0.078125,Sitting Normal
-0.26757812,-0.942688,0.2296753,-0.265625,-0.21875,0.328125,Sitting Normal
-0.27294922,-0.9475708,0.23504639,0.46875,-0.34375,0.265625,Sitting Normal
-0.265625,-0.9480591,0.21990967,-0.421875,-0.28125,0.0,Sitting Normal
-0.2685547,-0.9458618,0.23358154,-0.609375,-0.578125,-0.046875,Sitting Normal
-0.27416992,-0.94073486,0.23553467,0.265625,-1.046875,0.03125,Sitting Normal
-0.26342773,-0.942688,0.22845459,-0.140625,-0.734375,-0.015625,Sitting Normal
-0.26831055,-0.944397,0.22772217,-0.046875,-0.0625,0.203125,Sitting Normal
-0.26879883,-0.9524536,0.23699951,0.515625,-0.4375,0.359375,Sitting Normal
-0.27026367,-0.9500122,0.22796631,1.53125,-0.484375,0.0,Sitting Normal
-0.26245117,-0.9402466,0.22698975,1.296875,-0.265625,0.390625,Sitting Normal
-0.26489258,-0.94073486,0.22845459,0.421875,-0.140625,-0.125,Sitting Normal
-0.27539062,-0.94537354,0.23406982,0.59375,-0.09375,0.1875,Sitting Normal
-0.26782227,-0.9480591,0.22357178,0.78125,-0.625,0.25,Sitting Normal
-0.2680664,-0.942688,0.21478271,0.765625,-0.453125,-0.078125,Sitting Normal
-0.265625,-0.94659424,0.22528076,1.109375,-0.328125,0.203125,Sitting Normal
-0.27246094,-0.9536743,0.21966553,0.78125,-0.375,0.1875,Sitting Normal
-0.26464844,-0.9439087,0.2255249,0.8125,-0.109375,0.265625,Sitting Normal
-0.27001953,-0.9487915,0.22064209,0.875,-0.3125,0.0,Sitting Normal
-0.265625,-0.9439087,0.2218628,0.90625,-0.5625,0.28125,Sitting Normal
-0.26733398,-0.94488525,0.22332764,1.0625,-0.1875,0.40625,Sitting Normal
-0.27001953,-0.9512329,0.22161865,0.9375,-0.609375,0.1875,Sitting Normal
-0.26538086,-0.9458618,0.22210693,0.6875,-0.296875,0.21875,Sitting Normal
-0.2709961,-0.9475708,0.21942139,1.234375,-0.390625,0.25,Sitting Normal
-0.26513672,-0.94415283,0.21478271,1.09375,-0.46875,0.375,Sitting Normal
-0.2697754,-0.9487915,0.21234131,1.125,-0.203125,0.328125,Sitting Normal
-0.25732422,-0.9390259,0.21746826,1.03125,0.109375,0.015625,Sitting Normal
-0.27734375,-0.9573364,0.21746826,2.015625,-0.359375,0.5,Sitting Normal
-0.2607422,-0.94488525,0.2033081,-0.84375,0.296875,0.21875,Sitting Normal
-0.26293945,-0.94610596,0.21673584,0.828125,-0.375,-0.296875,Sitting Normal
-0.2685547,-0.95562744,0.21722412,1.78125,-0.109375,0.671875,Sitting Normal
-0.26489258,-0.95269775,0.20550537,-0.5,-0.359375,0.15625,Sitting Normal
-0.27026367,-0.9421997,0.21429443,0.421875,-0.109375,-0.015625,Sitting Normal
-0.27319336,-0.9434204,0.21478271,0.78125,0.125,0.421875,Sitting Normal
-0.27270508,-0.9536743,0.20550537,0.890625,-0.65625,0.359375,Sitting Normal
-0.26342773,-0.9507446,0.20501709,0.390625,0.140625,0.21875,Sitting Normal
-0.26879883,-0.942688,0.20306396,0.078125,-0.21875,-0.28125,Sitting Normal
-0.26586914,-0.94366455,0.21307373,0.78125,-0.140625,0.25,Sitting Normal
-0.26586914,-0.95513916,0.20794678,-0.484375,-0.484375,0.421875,Sitting Normal
-0.2680664,-0.944397,0.20428467,-0.234375,-0.09375,-0.015625,Sitting Normal
-0.26733398,-0.9495239,0.20477295,0.765625,-0.15625,0.34375,Sitting Normal
-0.26293945,-0.94781494,0.2062378,-0.125,-0.359375,0.09375,Sitting Normal
-0.25952148,-0.9507446,0.20965576,0.46875,-0.28125,0.234375,Sitting Normal
-0.26220703,-0.9500122,0.20550537,0.515625,-0.359375,0.21875,Sitting Normal
-0.27148438,-0.9507446,0.20159912,0.171875,-0.21875,0.125,Sitting Normal
-0.26879883,-0.94415283,0.20404053,0.390625,-0.46875,0.171875,Sitting Normal
-0.265625,-0.94659424,0.20697021,0.21875,-0.5,0.1875,Sitting Normal
-0.26733398,-0.94854736,0.20672607,0.484375,-0.078125,0.328125,Sitting Normal
-0.26391602,-0.9483032,0.20574951,0.8125,0.0,0.296875,Sitting Normal
-0.26708984,-0.9524536,0.20379639,0.28125,-0.234375,0.234375,Sitting Normal
-0.26904297,-0.9505005,0.20526123,0.1875,-0.484375,0.21875,Sitting Normal
-0.26513672,-0.9541626,0.19329834,0.328125,-0.5,0.140625,Sitting Normal
-0.25463867,-0.9421997,0.2098999,0.03125,0.078125,0.015625,Sitting Normal
-0.2668457,-0.9627075,0.21307373,1.375,-0.25,0.4375,Sitting Normal
-0.26245117,-0.9492798,0.19891357,-1.453125,-0.328125,0.078125,Sitting Normal
-0.25756836,-0.94366455,0.20233154,0.453125,-0.5625,-0.3125,Sitting Normal
-0.2607422,-0.95562744,0.21087646,0.5,-0.4375,0.609375,Sitting Normal
-0.26416016,-0.94537354,0.20574951,-1.0625,-0.8125,-0.046875,Sitting Normal
-0.265625,-0.9390259,0.2033081,0.515625,-0.25,0.0625,Sitting Normal
-0.26489258,-0.94854736,0.2086792,0.1875,0.0,0.46875,Sitting Normal
-0.2692871,-0.9475708,0.20526123,0.6875,-0.8125,0.0625,Sitting Normal
-0.26586914,-0.94781494,0.20404053,0.140625,-0.09375,0.28125,Sitting Normal
-0.25341797,-0.9414673,0.20941162,-0.1875,-0.796875,-0.109375,Sitting Normal
-0.26782227,-0.9495239,0.21575928,0.96875,-0.3125,0.375,Sitting Normal
-0.26831055,-0.95684814,0.20501709,0.34375,-0.34375,0.625,Sitting Normal
-0.26098633,-0.9378052,0.19915771,-0.078125,-0.578125,0.109375,Sitting Normal
-0.26733398,-0.9451294,0.21136475,1.21875,-0.171875,0.1875,Sitting Normal
-0.26757812,-0.9558716,0.2008667,0.15625,-0.140625,0.109375,Sitting Normal
-0.26660156,-0.94610596,0.20428467,0.90625,-0.296875,0.265625,Sitting Normal
-0.2614746,-0.95147705,0.20404053,0.34375,-0.109375,0.15625,Sitting Normal
-0.26513672,-0.9470825,0.20159912,-0.25,-0.40625,-0.03125,Sitting Normal
-0.27075195,-0.9492798,0.19940186,0.34375,-0.1875,-0.015625,Sitting Normal
-0.27392578,-0.9421997,0.20159912,-0.234375,-0.484375,0.15625,Sitting Normal
-0.2644043,-0.95147705,0.20794678,0.375,-0.296875,0.046875,Sitting Normal
-0.26245117,-0.94732666,0.20306396,-0.0625,-0.265625,0.25,Sitting Normal
-0.2697754,-0.9421997,0.20428467,0.109375,-0.265625,0.078125,Sitting Normal
-0.26367188,-0.9507446,0.20233154,0.0625,-0.484375,0.203125,Sitting Normal
-0.2722168,-0.9524536,0.20501709,0.09375,-0.34375,0.234375,Sitting Normal
-0.26782227,-0.9534302,0.20477295,-0.28125,-0.28125,0.3125,Sitting Normal
-0.2602539,-0.9414673,0.20819092,0.703125,-0.34375,0.03125,Sitting Normal
-0.26513672,-0.9505005,0.20159912,-0.03125,-0.890625,0.484375,Sitting Normal
-0.26904297,-0.94415283,0.20526123,-0.890625,-0.21875,-0.03125,Sitting Normal
-0.2685547,-0.94903564,0.21038818,0.546875,-0.71875,0.078125,Sitting Normal
-0.26049805,-0.95562744,0.20526123,0.0,-0.5625,0.171875,Sitting Normal
-0.26367188,-0.94976807,0.19915771,-0.75,-0.640625,-0.203125,Sitting Normal
-0.27197266,-0.9480591,0.20721436,0.59375,0.28125,0.34375,Sitting Normal
-0.2722168,-0.9456177,0.19891357,-0.109375,-0.359375,0.328125,Sitting Normal
-0.26757812,-0.95025635,0.20648193,0.421875,-0.375,0.078125,Sitting Normal
-0.26245117,-0.9500122,0.20452881,-0.125,-0.03125,0.375,Sitting Normal
-0.26635742,-0.9458618,0.20721436,0.15625,-0.46875,0.015625,Sitting Normal
-0.26708984,-0.95758057,0.21453857,0.65625,-0.5,0.4375,Sitting Normal
-0.2680664,-0.9456177,0.19647217,-0.671875,-0.828125,0.078125,Sitting Normal
-0.2626953,-0.94366455,0.20941162,0.453125,-0.328125,0.0,Sitting Normal
-0.26220703,-0.95147705,0.19915771,0.171875,-0.546875,0.171875,Sitting Normal
-0.26879883,-0.9451294,0.20062256,-0.09375,-0.640625,0.09375,Sitting Normal
-0.26513672,-0.94732666,0.20257568,0.015625,-0.28125,0.140625,Sitting Normal
-0.26708984,-0.9458618,0.20404053,-0.4375,-0.5625,0.09375,Sitting Normal
-0.26708984,-0.94854736,0.20281982,-0.578125,-0.828125,-0.03125,Sitting Normal
-0.26464844,-0.94488525,0.2033081,0.0625,-0.8125,-0.3125,Sitting Normal
-0.26831055,-0.95318604,0.21551514,0.421875,-0.671875,-0.359375,Sitting Normal
-0.27026367,-0.9492798,0.21307373,0.4375,-0.546875,0.15625,Sitting Normal
-0.2709961,-0.9417114,0.2008667,-1.140625,-0.828125,-0.125,Sitting Normal
-0.26293945,-0.94317627,0.21209717,0.265625,-2.046875,-0.265625,Sitting Normal
-0.26464844,-0.9553833,0.20306396,-0.203125,-0.578125,-0.28125,Sitting Normal
-0.2734375,-0.9524536,0.20404053,0.34375,-0.625,0.359375,Sitting Normal
-0.27197266,-0.94854736,0.20404053,-0.109375,-0.953125,0.515625,Sitting Normal
-0.26049805,-0.9378052,0.21282959,1.203125,-0.34375,-0.03125,Sitting Normal
-0.26904297,-0.96051025,0.20233154,1.015625,-0.71875,0.765625,Sitting Normal
-0.27124023,-0.9421997,0.19378662,-1.53125,-0.375,-0.015625,Sitting Normal
-0.27368164,-0.9404907,0.2020874,0.59375,-0.765625,0.15625,Sitting Normal
-0.27807617,-0.95928955,0.21502686,0.515625,-0.578125,0.65625,Sitting Normal
-0.26757812,-0.9446411,0.20404053,-0.703125,-1.140625,-0.015625,Sitting Normal
-0.27368164,-0.94537354,0.2074585,0.453125,0.03125,0.453125,Sitting Normal
-0.26635742,-0.9483032,0.20477295,0.46875,-0.078125,0.578125,Sitting Normal
-0.27270508,-0.9524536,0.2008667,0.703125,-0.4375,0.4375,Sitting Normal
-0.2644043,-0.9446411,0.19940186,0.0,-0.15625,0.65625,Sitting Normal
-0.26733398,-0.93927,0.20281982,0.1875,-0.3125,0.125,Sitting Normal
-0.26733398,-0.95562744,0.21160889,0.328125,-0.46875,0.546875,Sitting Normal
-0.26708984,-0.94537354,0.20037842,-0.9375,-0.921875,0.109375,Sitting Normal
-0.265625,-0.94073486,0.20037842,-0.578125,-1.078125,-0.046875,Sitting Normal
-0.26123047,-0.9500122,0.2086792,-0.671875,-0.5625,0.078125,Sitting Normal
-0.27197266,-0.95269775,0.20672607,-1.109375,-0.25,0.0625,Sitting Normal
-0.26416016,-0.94732666,0.2020874,-1.015625,-0.203125,0.125,Sitting Normal
-0.25878906,-0.94781494,0.21380615,-0.859375,-0.59375,0.078125,Sitting Normal
-0.26831055,-0.9451294,0.21063232,-0.953125,-0.71875,-0.34375,Sitting Normal
-0.27124023,-0.9536743,0.21551514,-0.625,-0.5,-0.015625,Sitting Normal
-0.26611328,-0.95025635,0.21234131,-0.40625,-0.515625,0.140625,Sitting Normal
-0.27270508,-0.93927,0.20892334,-0.96875,-0.734375,0.0625,Sitting Normal
-0.27148438,-0.9451294,0.215271,-0.78125,-0.484375,0.0625,Sitting Normal
-0.26391602,-0.94073486,0.21209717,-0.734375,-0.359375,-0.015625,Sitting Normal
-0.26586914,-0.9470825,0.21258545,0.09375,-0.296875,0.1875,Sitting Normal
-0.2709961,-0.94317627,0.21331787,-0.9375,-0.09375,0.25,Sitting Normal
-0.2734375,-0.95635986,0.21478271,-0.09375,-0.296875,0.03125,Sitting Normal
-0.2697754,-0.94537354,0.20428467,-1.53125,-0.453125,-0.046875,Sitting Normal
-0.2680664,-0.9529419,0.22210693,-0.796875,-0.875,-0.25,Sitting Normal
-0.27148438,-0.94976807,0.22650146,-0.734375,-1.15625,0.25,Sitting Normal
-0.26904297,-0.9421997,0.22161865,-0.984375,-0.796875,0.078125,Sitting Normal
-0.27172852,-0.9434204,0.2218628,-0.78125,-0.078125,-0.1875,Sitting Normal
-0.27783203,-0.94317627,0.22650146,-0.4375,-0.390625,0.359375,Sitting Normal
-0.27148438,-0.9480591,0.2345581,0.5,-0.359375,0.109375,Sitting Normal
-0.2668457,-0.94415283,0.22479248,0.046875,-0.265625,0.4375,Sitting Normal
-0.26660156,-0.9483032,0.22283936,-0.125,-0.265625,0.203125,Sitting Normal
-0.27270508,-0.9439087,0.22747803,-0.03125,-0.21875,0.171875,Sitting Normal
-0.2685547,-0.94610596,0.22601318,0.40625,-0.46875,0.03125,Sitting Normal
-0.26831055,-0.9417114,0.22235107,0.53125,-0.40625,0.234375,Sitting Normal
-0.26611328,-0.94195557,0.22943115,0.109375,-0.25,0.140625,Sitting Normal
-0.2697754,-0.940979,0.22357178,-0.03125,-0.640625,0.140625,Sitting Normal
-0.27172852,-0.9439087,0.21844482,0.625,-0.265625,0.140625,Sitting Normal
-0.2680664,-0.93927,0.22650146,0.546875,-0.421875,0.125,Sitting Normal
-0.27685547,-0.9421997,0.22283936,0.484375,-0.546875,0.078125,Sitting Normal
-0.27612305,-0.9421997,0.22283936,0.59375,-0.484375,0.15625,Sitting Normal
-0.27001953,-0.94732666,0.21868896,0.5,-0.296875,0.40625,Sitting Normal
-0.27392578,-0.94073486,0.22235107,0.125,-0.5,0.203125,Sitting Normal
-0.2680664,-0.94537354,0.22161865,0.015625,-0.53125,0.21875,Sitting Normal
-0.26904297,-0.9326782,0.23577881,0.53125,-0.515625,-0.203125,Sitting Normal
-0.27075195,-0.95269775,0.2267456,0.53125,-0.46875,0.671875,Sitting Normal
-0.2680664,-0.93536377,0.21697998,-0.765625,-0.21875,0.015625,Sitting Normal
-0.26831055,-0.9421997,0.2255249,0.40625,-0.75,-0.21875,Sitting Normal
-0.27319336,-0.95318604,0.23162842,0.515625,-0.921875,0.390625,Sitting Normal
-0.26586914,-0.9417114,0.2177124,-0.53125,-0.484375,0.03125,Sitting Normal
-0.27001953,-0.94073486,0.21966553,0.59375,-0.046875,0.078125,Sitting Normal
-0.27783203,-0.94781494,0.2255249,0.5,-0.078125,0.546875,Sitting Normal
-0.27368164,-0.9451294,0.21917725,1.203125,-0.53125,0.328125,Sitting Normal
-0.27197266,-0.9446411,0.21820068,0.46875,0.078125,0.546875,Sitting Normal
-0.27172852,-0.93585205,0.21697998,0.546875,-0.5625,-0.1875,Sitting Normal
-0.2680664,-0.9507446,0.22772217,1.375,-0.515625,0.453125,Sitting Normal
-0.26757812,-0.94415283,0.22113037,0.359375,-0.3125,0.265625,Sitting Normal
-0.26953125,-0.940979,0.2177124,1.015625,-0.28125,0.171875,Sitting Normal
-0.27246094,-0.9404907,0.21868896,0.734375,-0.34375,0.4375,Sitting Normal
-0.27368164,-0.9500122,0.21356201,0.328125,-0.515625,0.171875,Sitting Normal
-0.26220703,-0.9507446,0.21868896,0.765625,-0.3125,0.25,Sitting Normal
-0.27148438,-0.94781494,0.21502686,0.6875,-0.390625,0.265625,Sitting Normal
-0.27319336,-0.9404907,0.2140503,0.390625,-0.4375,0.09375,Sitting Normal
-0.2697754,-0.94122314,0.21600342,0.078125,-0.546875,0.140625,Sitting Normal
-0.27172852,-0.94537354,0.2164917,0.0625,-0.765625,-0.046875,Sitting Normal
-0.27246094,-0.9483032,0.21380615,0.25,-0.40625,0.28125,Sitting Normal
-0.26879883,-0.940979,0.21600342,1.21875,-0.359375,0.515625,Sitting Normal
-0.26464844,-0.9356079,0.20599365,-0.125,0.234375,0.25,Sitting Normal
-0.2709961,-0.9475708,0.22479248,2.015625,-0.40625,0.15625,Sitting Normal
-0.25976562,-0.95562744,0.20648193,-0.65625,-0.875,0.328125,Sitting Normal
-0.26953125,-0.94244385,0.2020874,-0.65625,-0.5,-0.53125,Sitting Normal
-0.2746582,-0.94781494,0.21990967,1.953125,-0.34375,0.625,Sitting Normal
-0.27026367,-0.9573364,0.20648193,0.078125,-0.671875,0.515625,Sitting Normal
-0.2697754,-0.93878174,0.20526123,-0.015625,-0.5625,-0.1875,Sitting Normal
-0.26831055,-0.9414673,0.21185303,0.984375,0.34375,0.375,Sitting Normal
-0.2680664,-0.9495239,0.2140503,0.953125,-0.671875,0.28125,Sitting Normal
-0.27172852,-0.9524536,0.20892334,1.046875,-0.640625,0.5,Sitting Normal
-0.25878906,-0.93927,0.20404053,0.3125,-0.25,0.25,Sitting Normal
